X,Y,Name,
35.2121147629472,32.1044478054166,waypoint 1
35.2123219456054,32.1044254800452,waypoint 2
35.2122501530843,32.1042206690926,waypoint 4
35.2120438437024,32.1042490167428,waypoint 3
